"Id","Last"
71141,2621440
71152,-5
71828,25
72043,2027
72484,26
73216,186
73340,400298333039493120
73555,61
73924,35184374185983
74305,73
74830,516244
75418,31632108085872
75905,44
76123,2389
76181,3727
76213,3
76377,2.95837082075394e+21
77323,769474313644
77579,11614
77801,9
78273,51
78521,2415919041
79271,31616080120557
79858,31
80134,4160749568
80611,13456
80880,48315634
80977,46912504507051
81035,89
82036,35
82088,121
82619,57395627
82727,962318940248
82890,39182082048
83426,-198
83938,847355718307
84177,1664080
84394,31
84529,3
84561,1694566034074
84589,276480808452096
84821,14963808036
85018,68
85425,3674
85609,20265
85821,-973603
85838,106090
87064,81
87196,387420489
87310,60752
87797,81
88400,108
89456,847266239822
89572,88
89969,2147483588
90545,26
90595,511
91376,41
93197,4429185024
93878,5057
94710,-1
94782,5
95003,16811
95542,544
95687,68541843
96794,1
96958,6367
97927,64
98196,92358976733183
99871,352
99922,3
100735,9e+12
101096,184
101284,25436
101388,-12
101607,70337363118055
101941,3275500119584256
102144,49
102621,79751243401352
102784,6
103025,80
103622,6198883056640625
103644,3221225472
103830,44
103831,7
104201,10
104246,1044
104254,1879048132
104588,-715827876
104983,252
105124,21
105565,126491966
106116,5937
106438,2
106825,2863311531
107006,2
107671,8372
108162,369963337
108381,28
108738,-126
108829,8464
108876,10
108952,33
109099,34179687500
109363,2527704
109536,212
109592,3366
109649,24
109811,41
111961,2
112030,64
112265,8192
112381,1432
112644,14
112705,41
112888,1
112973,17592177655809
113020,11769
113146,4563402752
113475,29
114041,382720
114889,3
114928,3799
115429,10
116012,40
116838,86
117610,287762808832
118157,46
118315,5999
118457,424
118492,2450
118765,256
120016,393
120176,117
120462,13943
120830,65
121223,2447722649502
121344,1
121410,879609281249280
121512,523
121521,53678953
121540,4234
121814,29
122026,3
122606,98
122811,-9
123253,122082540957999
123319,2359290
123722,129140163
124008,63
124394,277602184568365056
124764,51264
125232,5
125728,22
126268,28156492
126438,48877414765
126496,15
126942,5637144576
126945,274876334080
127532,46
127995,37937
128945,71
129477,13778
129649,8550496
129785,64
129794,31510
129836,24
129898,1e+16
130031,-1
130623,15
130734,17122
132342,50625976562500
132602,10
132660,110729363331350416
132913,58586167
132939,439
133306,3987526372921
133605,524288
133737,152453304320
134215,20
134475,629
134551,46402
134668,8740
135170,1125335047769662
136232,8
136706,9
137745,358696
138018,155
138816,2164
138899,10000
138933,15
139010,10
139982,56294995342135
140053,174
140274,36
140456,34
141288,847322163875
141690,88950
141924,13
142275,35826214
142357,114927
142674,84
142707,2684354561
142850,1.4786274591363e+20
142939,1326
143179,941431788244
143334,317891437403982
143689,25165824
144088,316
144785,1048576
144899,4160749568
145131,4026531840
145405,-1318
145542,105
145788,-439
145984,22
146003,9
147098,-122968
147193,733007751854
147204,1220542464
147505,2
147528,245
148182,774840978
148290,-3486784401
148312,536870829
148450,17301504
148486,1479
148501,65
149134,68797071360000
149469,2286
150076,30
150768,-14237
150796,27
151231,464624
151360,60
151798,11778
152669,87403803
152727,4
152878,35303
153247,-27
153592,33317289
153607,6106906624
153779,999999999
153795,-14340
153818,402661376
154279,12
154455,16741318
154975,1560
155087,4561
155110,22
156198,365760
157161,128
157175,11727
158259,1
159290,12
160251,19205208480708
160317,16643
160836,314040583692
161052,1016753042218
161492,2733
161522,17504
161695,1270977653407
161769,28873351
162062,-3
162507,281474943156224
162905,3309
163145,43
163797,26462
164453,70
164622,66
165420,10586
165742,39088169
165918,1.02353164561e+18
166854,5054
167216,8
167256,2403
167459,69
167552,62306567357
168454,247
168684,87
168761,22
169334,5174448
169344,4194304
169553,253955790
170019,3575
170662,17145782064386146304
171280,24
171814,26
171913,15313255583
172002,2
173128,1016
173240,40002
173292,52571
174027,423644304722
174251,1270
174393,16
174454,275
174930,174762
175038,170
175071,584760
175162,773521
175204,291
175336,1270832250870
175596,2.60621643428681e+22
175903,1023456789
176051,145
176412,247
176495,4
177544,13
178137,329397649
178499,1355665130552
178503,2863311528
178577,12
178909,2502
178958,607
179014,91
179085,7
180064,3
180213,3070
180264,913
180294,19
180866,5726623060
181022,2147483648
181206,121
181406,104
181893,110
182049,178956970
182503,29306640625000
182515,90
182765,9320
182917,1016753042218
183776,20500
184087,23
184225,257
184723,3.79270845280645e+22
184753,8
184877,4242
184886,63884
185334,256
185511,445
186193,48
186550,26
186588,46865424529029
186728,12682
186831,-5
186946,46
187057,3
187198,3145725
187493,211106260844541
187639,4
187837,75271562311604144
187981,-19
188444,651
188446,185
189211,22934
189582,2055762
189622,-13739
189880,261
191296,6
191387,12
192151,117
192219,1430
192463,36604944755
192674,331
192813,78176338
192896,33540
192924,7
193083,49921091296248
193273,697
193809,187
194024,4
195508,20
195722,315
195928,234
196213,40346
196439,84
196478,710428191621120
196717,959
197233,2863311531
197556,544242246
197842,1525146340543
197848,112
198218,284
198319,-52
198788,-1048576
198937,10337397702902488
199354,3758096384
199834,162426
199928,3656144492925378
200043,34239
200501,1183
201295,12068056812
201907,2097152
202074,2548
202272,13254052734375
202691,23
202784,1362902
203116,48722736
203302,2499
203549,8388608
203884,11
205258,86
205435,74
205894,118708325736109
206339,-5
206527,15
207108,283024
207741,381469726562498
207946,5
208488,151
209086,39088196
209416,604
209697,569
211027,167
211130,1707
211432,-738
211988,27
213593,1259
213594,22
213979,89369344
213985,1642
214221,79506
214295,8388608
214545,26388283260928
214873,3507
215238,32586306561
215477,51202
215611,2.5e+16
215733,8
216367,8589934560
216482,2
217019,481176247338
217164,168691704347630784
217648,500399958596740
218718,423666674343
218734,25
219078,16500
219442,15832967439972
219839,1270865805301
220026,-17179869184
220071,750049
221113,5927392578125
221166,2199023255552
221376,-17
221897,54018521
221994,37
222355,2548
222478,12
223328,448
223516,28
223624,59453967813584
223904,789
223922,6
224116,953
224189,1
224406,18
224804,1610612704
225777,1970947301376
226052,15
226335,89
226441,15
226459,542
226624,129140163
226824,52776592736253
227452,119
